quote_date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
2018-11-16,-1669.2700000000004,-1470.4450000000004,-1173.7200000000005,-978.0700000000004,-881.4700000000005,-786.2700000000004,-692.7200000000005,-601.3200000000004,-512.7700000000004,-427.7200000000004,-407.12000000000046,-386.82000000000045,-366.9200000000004,-347.1700000000004,-308.87000000000046,-271.9700000000004,-254.07000000000045,-236.62000000000043,-219.67000000000044,-171.32000000000045,-156.17000000000044,-127.27000000000044,-113.82000000000045,-100.97000000000043,-88.72000000000043,-56.02000000000044,-37.77000000000044,-30.37000000000046,-23.12000000000046,-10.670000000000414,-5.370000000000459,-0.720000000000482,13.529999999999575,18.12999999999954,21.579999999999586,24.42999999999961,25.879999999999654,27.17999999999961,27.879999999999654,30.029999999999518,31.729999999999563,31.92999999999938
2018-12-14,-1696.81,-1498.41,-1301.81,-1105.8600000000001,-1008.4100000000001,-818.8100000000001,-636.11,-549.0600000000001,-465.41,-386.36,-312.56000000000006,-245.01000000000005,-214.06000000000003,-199.21000000000004,-157.91000000000003,-145.41000000000003,-121.81000000000003,-110.96000000000004,-100.66000000000003,-90.91000000000008,-65.86000000000001,-58.00999999999999,-51.26000000000005,-44.860000000000014,-39.210000000000036,-22.860000000000014,-13.610000000000127,-11.259999999999991,-9.710000000000036,-7.960000000000036,-6.259999999999991,-3.3600000000001273,-2.509999999999991,-1.8600000000001273,-0.9100000000000819,-0.06000000000005912,0.2400000000000091,4.089999999999918,5.190000000000055,5.989999999999782,6.289999999999964,6.789999999999964
2019-01-11,-2501.7499999999995,-2301.7999999999997,-1902.0249999999996,-1702.6749999999997,-1603.0499999999997,-1503.5499999999997,-1404.2499999999995,-1305.2999999999997,-1084.1499999999996,-1059.7999999999997,-1035.4999999999995,-938.7999999999996,-890.7999999999996,-866.9499999999996,-795.7999999999996,-772.3999999999996,-725.6999999999996,-679.4999999999997,-656.6499999999996,-522.9499999999996,-480.0999999999996,-357.49999999999966,-319.2999999999996,-300.74999999999966,-282.5499999999996,-138.99999999999963,-88.84999999999962,-78.49999999999963,-50.49999999999966,-35.79999999999961,-29.899999999999636,-23.49999999999966,-18.99999999999966,-10.849999999999682,3.250000000000341,4.050000000000409,4.550000000000409,5.250000000000341,5.750000000000341,7.050000000000409,8.450000000000273,8.650000000000318
2019-02-08,-2913.4300000000003,-2813.4300000000003,-2713.455,-2613.455,-2513.505,-2313.58,-2213.655,-2113.755,-1914.255,-1217.5800000000002,-1118.63,-873.3800000000001,-849.0800000000002,-824.8800000000001,-800.7800000000001,-776.7300000000001,-705.0300000000001,-588.0800000000002,-565.0800000000002,-497.3300000000001,-431.6800000000001,-410.23000000000013,-389.1800000000001,-308.3300000000001,-216.93000000000012,-140.0800000000001,-114.38000000000011,-102.78000000000011,-92.03000000000011,-72.9800000000001,-50.98000000000013,-45.23000000000013,-40.48000000000013,-32.780000000000086,-29.980000000000132,-25.68000000000012,-22.88000000000011,-21.88000000000011,-16.730000000000018,-15.930000000000064,-15.430000000000064,-15.430000000000064
2019-03-15,-3307.24,-3007.24,-2707.265,-2507.265,-2407.265,-2207.3149999999996,-2107.3399999999997,-1233.9399999999998,-1209.0899999999997,-1109.6899999999998,-1010.4399999999998,-911.5399999999997,-886.8899999999998,-862.2399999999998,-837.6399999999998,-813.0899999999998,-788.5899999999998,-764.0899999999998,-739.6399999999998,-618.4399999999998,-570.4899999999998,-522.9899999999998,-499.43999999999977,-452.88999999999976,-429.7899999999998,-318.5899999999998,-255.68999999999977,-235.5399999999998,-215.93999999999977,-196.8899999999998,-160.58999999999978,-127.08999999999978,-111.58999999999978,-83.38999999999979,-59.03999999999979,-10.93999999999977,-6.139999999999759,-1.9399999999997704,5.760000000000218,13.610000000000127,14.310000000000173,15.160000000000196
2019-04-12,-2828.2999999999997,-1454.7499999999995,-1404.9499999999996,-1380.0499999999997,-1156.3999999999996,-1131.6499999999996,-1082.0999999999997,-1057.2999999999997,-1032.5999999999997,-1007.8999999999996,-811.3499999999997,-786.9499999999996,-762.6499999999996,-617.9999999999997,-594.1999999999996,-476.8499999999996,-408.49999999999966,-299.24999999999966,-270.19999999999965,-230.19999999999965,-156.69999999999965,-149.99999999999963,-143.39999999999964,-124.09999999999964,-112.14999999999964,-94.84999999999962,-69.29999999999964,-55.79999999999964,-51.649999999999636,-47.69999999999965,-33.54999999999961,-6.2999999999996135,4.150000000000375,7.300000000000409,7.650000000000318,7.650000000000318,8.250000000000455,8.30000000000041,9.100000000000364,9.30000000000041,9.600000000000364,10.650000000000318
2019-05-17,-2604.03,-2404.1800000000003,-2204.38,-2104.505,-1904.7800000000002,-1605.3800000000003,-1009.8800000000003,-912.1800000000003,-791.4300000000003,-696.3300000000003,-626.2800000000003,-534.8800000000003,-512.4800000000002,-468.2800000000003,-446.4800000000003,-424.9300000000003,-382.6300000000003,-361.9300000000003,-321.2800000000003,-282.08000000000027,-263.1800000000003,-244.4300000000003,-191.3300000000003,-174.7300000000003,-158.53000000000029,-87.9800000000003,-64.88000000000028,-54.38000000000028,-35.93000000000029,-0.23000000000024556,13.419999999999732,14.419999999999618,15.2199999999998,15.819999999999709,19.119999999999663,19.41999999999973,19.4699999999998,19.91999999999973,20.369999999999663,20.719999999999686,21.419999999999618,21.419999999999618
2019-06-14,-2879.3099999999995,-2779.3099999999995,-2679.3349999999996,-2479.3599999999997,-1979.7349999999997,-1406.3849999999998,-1356.6599999999996,-1307.0099999999998,-1282.2099999999996,-1257.4099999999996,-1232.6099999999997,-1207.9099999999996,-1158.5099999999998,-1084.6099999999997,-1010.9599999999997,-913.4599999999997,-889.2599999999996,-841.0599999999997,-721.8599999999997,-698.3599999999997,-651.6099999999997,-628.5099999999996,-515.0099999999996,-470.9099999999997,-406.55999999999966,-285.4599999999997,-266.4599999999997,-162.25999999999968,-146.65999999999968,-91.40999999999968,-79.15999999999968,-67.75999999999968,-57.10999999999967,-30.159999999999627,-10.75999999999965,-5.709999999999695,5.940000000000339,14.640000000000327,18.690000000000282,20.990000000000236,24.590000000000146,25.640000000000327
2019-07-12,-3243.3399999999997,-3043.3399999999997,-2543.49,-2443.515,-2143.7149999999997,-1943.9399999999998,-1644.5649999999998,-1445.3899999999999,-1395.6649999999997,-1221.9399999999998,-1098.2399999999998,-1024.2399999999998,-999.6399999999998,-804.1899999999998,-779.9899999999998,-755.8899999999998,-565.9899999999998,-496.7899999999998,-474.0899999999998,-429.2899999999998,-407.2899999999998,-376.8399999999998,-368.2399999999998,-334.3399999999998,-230.6399999999998,-204.7899999999998,-187.08999999999978,-180.1399999999998,-169.83999999999978,-166.43999999999977,-117.3399999999998,-111.68999999999977,-95.18999999999977,-83.13999999999979,-76.13999999999979,-71.63999999999979,-60.68999999999977,-42.43999999999977,-34.839999999999804,-28.189999999999827,-7.0899999999998045,0.46000000000026375
2019-08-16,-2304.6349999999998,-2204.7599999999998,-1408.0599999999997,-1088.1599999999996,-1039.4599999999996,-894.9599999999997,-871.0599999999997,-847.4099999999996,-776.7599999999996,-684.3599999999997,-661.6099999999997,-638.9599999999997,-616.5099999999996,-572.0599999999997,-485.4599999999997,-464.3599999999997,-402.3599999999997,-323.4099999999997,-285.75999999999965,-249.45999999999967,-198.05999999999966,-165.9599999999997,-135.90999999999968,-108.35999999999967,-95.60999999999967,-72.2099999999997,-61.55999999999966,-51.80999999999966,-42.90999999999963,-27.50999999999965,-15.559999999999661,-2.25999999999965,3.3900000000003274,9.390000000000327,12.140000000000327,12.190000000000282,12.390000000000327,12.640000000000327,12.890000000000327,13.090000000000373,13.490000000000236,14.290000000000418
2019-09-13,-2793.125,-2693.1499999999996,-2393.25,-1993.85,-1496.0499999999997,-1396.85,-1223.6999999999998,-1125.1,-1026.9499999999998,-1002.4499999999998,-832.4999999999998,-665.7499999999998,-595.7499999999998,-504.3999999999998,-437.74999999999983,-263.04999999999984,-255.3999999999998,-247.69999999999982,-178.7999999999998,-161.99999999999983,-148.94999999999982,-145.74999999999983,-124.0999999999998,-115.29999999999984,-90.79999999999981,-88.24999999999983,-45.99999999999983,-44.19999999999982,-38.849999999999824,-32.29999999999984,-29.349999999999795,-21.04999999999984,-16.349999999999795,-14.199999999999818,-12.149999999999807,-10.199999999999818,-5.299999999999841,-0.14999999999980673,0.9500000000001592,1.9000000000002046,2.4000000000002046,10.650000000000091
2019-10-11,-2544.1949999999997,-2144.42,-2044.57,-1944.7199999999998,-1844.945,-1645.57,-1446.62,-1322.6699999999998,-1273.2199999999998,-1223.87,-1101.02,-1076.57,-834.9199999999998,-716.9199999999998,-693.5699999999999,-670.4699999999999,-647.4199999999998,-624.5199999999999,-601.6199999999999,-534.2699999999999,-490.2199999999999,-468.3699999999999,-446.8199999999999,-404.26999999999987,-383.26999999999987,-362.76999999999987,-342.2199999999999,-301.8199999999999,-225.71999999999989,-207.5199999999999,-189.71999999999989,-172.3699999999999,-155.4699999999999,-54.219999999999885,21.230000000000132,28.43000000000012,30.18000000000012,33.530000000000086,34.780000000000086,35.180000000000064,36.780000000000086,37.430000000000064
2019-11-15,-2515.7450000000003,-2415.7950000000005,-2315.8700000000003,-2016.1950000000004,-1716.7950000000005,-1642.0200000000004,-1592.1950000000004,-1442.8200000000004,-1393.0950000000005,-1219.2700000000004,-1194.4700000000005,-1144.9200000000005,-1120.2200000000005,-996.8200000000004,-947.6700000000004,-608.6700000000004,-515.0200000000004,-401.82000000000045,-379.82000000000045,-332.52000000000044,-299.12000000000046,-266.77000000000044,-235.57000000000045,-220.37000000000043,-180.82000000000045,-170.67000000000044,-151.07000000000045,-147.92000000000044,-144.77000000000044,-110.02000000000044,-81.17000000000041,-70.87000000000043,-52.07000000000045,-43.87000000000046,-24.37000000000046,-21.270000000000437,-20.720000000000425,-18.520000000000437,-17.770000000000437,-16.720000000000482,-15.720000000000482,-13.870000000000346
2019-12-13,-3387.909999999999,-3287.934999999999,-2788.0099999999993,-2588.084999999999,-2288.3849999999993,-2188.5099999999993,-2088.684999999999,-1988.8599999999992,-1889.0849999999991,-1689.5849999999991,-1490.4599999999991,-1192.509999999999,-702.4099999999992,-559.4599999999991,-466.4099999999991,-420.8599999999991,-354.00999999999914,-332.1599999999991,-289.3599999999991,-268.4599999999991,-151.60999999999913,-134.10999999999913,-117.25999999999912,-101.35999999999913,-72.20999999999913,-59.159999999999116,-36.35999999999913,-26.75999999999914,-11.159999999999116,9.94000000000085,13.390000000000896,13.990000000000862,14.540000000000873,14.69000000000085,15.740000000000919,16.040000000000873,18.190000000000964,18.540000000000873,19.69000000000085,20.440000000000964,20.540000000000873,21.140000000000896
2020-01-17,-3973.8549999999996,-3773.8549999999996,-3673.8799999999997,-3473.8799999999997,-2873.9299999999994,-2074.4799999999996,-1179.6299999999997,-1032.3799999999997,-934.9799999999996,-910.7299999999996,-886.5799999999996,-862.4799999999996,-814.4799999999996,-719.2799999999995,-695.7799999999995,-502.62999999999954,-484.8299999999996,-414.92999999999955,-406.37999999999954,-364.22999999999956,-347.72999999999956,-323.37999999999954,-299.5799999999996,-253.77999999999957,-246.37999999999957,-242.72999999999956,-231.87999999999957,-190.52999999999957,-159.02999999999957,-125.12999999999957,-119.77999999999957,-87.52999999999957,-75.87999999999954,-62.32999999999956,-56.47999999999956,-41.87999999999954,-32.97999999999956,-31.529999999999575,-28.87999999999954,-25.529999999999575,-24.679999999999552,-15.779999999999518
2020-02-14,-3723.855,-3224.13,-2724.705,-2226.055,-2101.63,-2051.93,-2027.03,-1977.33,-1902.83,-1853.1799999999998,-1828.33,-1803.53,-1704.4299999999998,-1679.6799999999998,-1654.8799999999999,-1605.3799999999999,-1457.23,-1432.58,-1358.73,-1334.1299999999999,-1285.03,-1187.08,-1138.33,-1089.6799999999998,-992.93,-968.8299999999999,-755.3299999999999,-709.03,-485.5799999999999,-422.4799999999999,-381.7299999999999,-342.2299999999999,-285.4799999999999,-215.9799999999999,-142.17999999999992,-129.37999999999994,-76.82999999999993,-61.27999999999997,-43.479999999999905,-38.82999999999993,-23.62999999999994,-11.179999999999836
2020-05-15,-3455.1399999999994,-3255.5899999999992,-3131.1399999999994,-3081.4399999999996,-3056.5399999999995,-3031.6899999999996,-2560.6399999999994,-2535.9899999999993,-2437.1899999999996,-2313.9899999999993,-2117.7899999999995,-1922.7399999999993,-1874.3399999999995,-1539.4899999999993,-1352.5899999999995,-1329.4399999999994,-1283.5399999999995,-1237.9899999999993,-1215.2899999999995,-1192.7399999999993,-1170.2399999999993,-1081.1899999999994,-1015.4899999999994,-929.4899999999994,-908.2899999999994,-824.6899999999994,-783.8899999999994,-743.4899999999994,-570.3899999999994,-534.0399999999994,-516.1399999999994,-481.0899999999994,-266.8899999999994,-241.63999999999942,-166.18999999999943,-148.68999999999937,-95.63999999999942,-78.63999999999942,-75.23999999999944,-72.08999999999946,-61.039999999999395,-49.83999999999946
2020-06-12,-3569.8200000000006,-3470.3700000000003,-3371.1700000000005,-3272.0200000000004,-2778.1200000000003,-2679.7700000000004,-2166.1200000000003,-2069.4700000000003,-2021.2200000000005,-1997.1200000000003,-1948.9700000000005,-1853.2200000000005,-1829.2200000000005,-1781.7700000000004,-1758.5200000000004,-1711.2200000000005,-1477.0200000000004,-1453.9700000000005,-1431.0700000000004,-1317.0200000000004,-1204.5700000000004,-1160.3700000000003,-1138.4200000000005,-1094.7200000000005,-966.1200000000005,-945.3200000000004,-924.5700000000004,-903.5200000000004,-862.3200000000004,-722.9700000000005,-610.0700000000004,-555.9700000000005,-320.6700000000004,-294.12000000000046,-234.37000000000046,-223.52000000000044,-158.0700000000004,-110.72000000000048,-62.22000000000048,-55.120000000000346,-52.120000000000346,-49.92000000000053
2020-07-17,-4447.07,-3549.3699999999994,-2286.0699999999993,-2139.0199999999995,-2114.6199999999994,-2090.0199999999995,-2017.0199999999993,-1847.3699999999994,-1679.0699999999993,-1631.3699999999994,-1512.9699999999993,-1489.4699999999993,-1442.5199999999993,-1349.6199999999994,-1326.6199999999994,-1280.3699999999994,-1189.6199999999994,-1055.6699999999994,-1033.7199999999993,-1011.8199999999994,-968.4199999999994,-718.5699999999994,-698.7699999999993,-679.1199999999993,-640.2699999999993,-582.6199999999993,-492.8699999999993,-440.46999999999935,-392.6199999999993,-361.56999999999937,-316.91999999999933,-288.6199999999993,-223.21999999999935,-167.31999999999937,-37.56999999999937,-30.469999999999345,-2.1699999999991633,0.030000000000654836,7.230000000000473,7.2300000000007,12.7300000000007,13.180000000000746
2020-08-14,-3968.125000000001,-3768.7000000000007,-3569.350000000001,-2674.850000000001,-2650.100000000001,-2600.600000000001,-2501.8000000000006,-2477.100000000001,-2280.100000000001,-2206.350000000001,-2181.850000000001,-2157.4000000000005,-2083.9500000000007,-2010.8500000000008,-1889.4500000000007,-1864.8500000000008,-1840.9500000000007,-1744.4500000000007,-1696.4500000000007,-1672.5500000000006,-1343.2500000000007,-1297.3000000000006,-898.6000000000007,-774.1500000000008,-508.05000000000075,-304.6000000000007,-242.80000000000075,-220.25000000000074,-199.3500000000007,-162.45000000000073,-154.25000000000068,-80.00000000000068,-70.55000000000075,-58.55000000000075,-51.90000000000077,-48.00000000000068,-46.20000000000073,-45.35000000000082,-43.10000000000082,-41.55000000000064,-40.80000000000064,-33.650000000000546
2020-09-11,-1919.8999999999996,-1500.2999999999997,-1410.2999999999997,-1234.3499999999997,-1128.9999999999995,-985.5499999999996,-907.1499999999996,-757.8499999999997,-422.0999999999996,-284.24999999999966,-262.4499999999996,-241.6999999999996,-194.2999999999996,-177.1999999999996,-161.1999999999996,-139.1999999999996,-113.59999999999968,-102.24999999999966,-91.89999999999964,-87.04999999999973,-73.94999999999982,-66.24999999999955,-47.749999999999545,-45.29999999999973,-26.449999999999818,-24.299999999999727,-20.799999999999727,-18.799999999999727,-15.69999999999959,-14.94999999999959,-13.649999999999636,-12.349999999999454,-11.949999999999818,-11.749999999999545,-11.399999999999636,-9.399999999999636,-9.399999999999636,-9.399999999999636,-9.399999999999636,-8.399999999999636,-8.399999999999636,-8.399999999999636
2020-10-16,-5853.02,-5653.17,-5453.395,-5053.97,-4554.87,-3309.82,-2963.32,-2913.87,-2717.02,-2472.32,-2302.32,-2278.2200000000003,-2254.07,-1966.97,-1919.47,-1848.92,-1686.3700000000001,-1594.8200000000002,-1305.5700000000002,-1283.8200000000002,-1073.1200000000001,-522.22,-506.4200000000001,-491.07000000000005,-335.1200000000001,-285.3700000000001,-144.92000000000007,-76.12000000000012,-65.67000000000007,-60.270000000000095,-10.070000000000164,-5.470000000000027,7.179999999999836,19.779999999999973,20.079999999999927,24.529999999999745,27.479999999999563,28.979999999999563,29.18000000000029,30.429999999999836,33.48000000000002,33.679999999999836
2020-11-13,-3843.1400000000003,-2430.44,-2381.2400000000002,-2357.09,-2160.94,-1990.4900000000002,-1821.39,-1749.3400000000001,-1725.44,-1701.5400000000002,-1653.89,-1582.39,-1464.7400000000002,-1166.5400000000002,-903.8400000000001,-841.3400000000001,-621.9900000000001,-476.9900000000001,-443.09000000000015,-263.09000000000015,-225.09000000000015,-114.04000000000019,-78.84000000000015,-47.840000000000146,-43.54000000000019,-26.940000000000055,-24.240000000000236,-10.340000000000146,-2.9900000000002365,-2.0900000000001455,2.6099999999999,3.1099999999999,3.5599999999999454,6.809999999999945,7.8599999999999,10.109999999999673,10.210000000000036,10.409999999999854,10.80999999999949,11.109999999999673,11.210000000000036,11.80999999999949
2020-12-11,-4378.96,-4179.5599999999995,-3681.7599999999998,-3284.6099999999997,-2888.6099999999997,-2715.8599999999997,-2691.2599999999998,-2666.66,-2519.46,-2397.1099999999997,-2372.66,-2323.81,-2153.41,-2080.71,-1983.9099999999999,-1911.86,-1721.0099999999998,-1603.1599999999999,-1509.81,-831.3599999999999,-732.6599999999999,-415.70999999999987,-313.90999999999985,-227.75999999999988,-195.80999999999983,-85.95999999999981,-81.50999999999976,-76.65999999999985,-60.8599999999999,-52.159999999999854,-42.559999999999945,-27.309999999999945,-20.6099999999999,-18.409999999999854,-15.909999999999854,-14.8599999999999,-14.609999999999673,-14.3599999999999,-13.609999999999673,-12.309999999999945,-11.509999999999764,-11.210000000000036
2021-01-15,-3712.6800000000003,-3613.38,-3315.78,-2821.78,-2018.6800000000003,-1994.8300000000004,-1970.9300000000003,-1711.1300000000003,-1618.1300000000003,-1480.3800000000003,-1104.3300000000004,-998.7800000000003,-680.8800000000003,-536.0300000000003,-484.83000000000027,-468.2300000000003,-329.23000000000025,-315.13000000000034,-301.2800000000003,-287.7800000000003,-274.6800000000003,-237.08000000000027,-225.0300000000003,-151.48000000000025,-133.6800000000003,-109.83000000000027,-76.98000000000025,-37.33000000000027,-12.980000000000246,-8.130000000000337,-3.980000000000473,-3.330000000000382,-1.7300000000002456,-0.23000000000047294,1.2699999999997544,1.8699999999996635,2.069999999999709,2.7699999999997544,3.869999999999891,3.9200000000000728,4.4699999999998,4.869999999999891
2021-02-12,-3419.250000000001,-3320.000000000001,-2825.1500000000005,-2800.500000000001,-2260.600000000001,-1969.5500000000006,-1945.4500000000007,-1801.4500000000007,-1682.4000000000008,-1611.4000000000008,-1493.9000000000008,-1217.5500000000006,-1194.9000000000008,-1105.2000000000007,-1082.9500000000007,-973.0000000000007,-886.6500000000008,-865.3500000000007,-781.4500000000007,-679.6000000000007,-659.6500000000008,-620.1500000000008,-562.8000000000008,-507.6000000000007,-372.50000000000074,-298.6000000000007,-285.1000000000007,-259.4500000000007,-109.3500000000007,-104.15000000000077,-82.80000000000064,-79.3500000000007,-61.15000000000077,-50.05000000000064,-45.10000000000082,-42.60000000000082,-40.45000000000073,-40.45000000000073,-35.900000000000546,-35.150000000000546,-34.45000000000073,-34.05000000000064
