quote_date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
2018-11-16,-1333.6049999999996,-1233.8049999999996,-934.5549999999996,-785.9799999999996,-761.3799999999995,-736.8799999999995,-688.2799999999995,-616.4299999999996,-569.5299999999995,-523.6299999999995,-436.67999999999955,-416.22999999999956,-396.47999999999956,-358.87999999999954,-341.12999999999954,-324.17999999999955,-292.42999999999955,-250.27999999999957,-237.62999999999957,-225.62999999999957,-214.17999999999955,-192.17999999999955,-182.47999999999956,-155.77999999999957,-147.8299999999996,-140.27999999999952,-133.12999999999954,-119.97999999999956,-108.27999999999952,-102.97999999999956,-97.77999999999957,-93.07999999999959,-88.57999999999959,-73.07999999999959,-61.62999999999954,-52.42999999999961,-45.62999999999954,-40.97999999999956,-37.32999999999947,-32.879999999999654,-29.17999999999938,-28.42999999999961
2018-12-14,-1705.865,-1505.915,-1405.94,-1206.065,-1006.5899999999999,-833.865,-809.265,-784.89,-760.79,-736.6899999999999,-712.6899999999999,-664.9399999999999,-641.64,-618.29,-595.1899999999999,-572.3399999999999,-506.14,-423.39,-403.98999999999995,-385.18999999999994,-366.84,-349.23999999999995,-299.68999999999994,-284.39,-269.59,-255.28999999999996,-228.93999999999994,-216.43999999999997,-182.33999999999997,-171.88999999999996,-152.78999999999996,-119.93999999999994,-93.49000000000001,-72.28999999999996,-55.68999999999994,-42.139999999999986,-24.539999999999964,-13.940000000000055,-10.039999999999964,-5.639999999999873,-2.089999999999918,-2.0399999999999636
2019-01-11,-1798.8750000000005,-1698.8750000000005,-1098.9750000000004,-799.7000000000004,-750.1250000000003,-700.7500000000003,-676.2250000000004,-627.5000000000003,-442.35000000000036,-400.4000000000004,-380.2000000000004,-360.75000000000034,-342.10000000000036,-306.4500000000004,-258.75000000000034,-244.30000000000035,-192.65000000000038,-111.95000000000039,-106.95000000000039,-100.50000000000034,-88.60000000000036,-58.75000000000034,-52.15000000000032,-34.000000000000455,-33.45000000000039,-27.950000000000273,-24.450000000000387,-22.90000000000032,-18.90000000000032,-17.75000000000034,-15.650000000000318,-12.150000000000318,-11.650000000000318,-11.000000000000455,-6.350000000000364,-4.950000000000273,-4.050000000000182,-3.3000000000004093,-2.6500000000005457,-1.7000000000002728,-0.5,0.0
2019-02-08,-1387.195,-1287.2199999999998,-1187.245,-1087.32,-491.2199999999999,-467.1699999999999,-419.9199999999999,-374.26999999999987,-352.26999999999987,-309.76999999999987,-289.6699999999999,-270.2199999999999,-217.06999999999988,-186.1699999999999,-171.7699999999999,-158.31999999999988,-134.21999999999989,-85.71999999999991,-51.31999999999988,-31.919999999999845,-28.469999999999914,-24.769999999999868,-15.419999999999902,-7.919999999999845,-5.869999999999891,2.3300000000001546,5.830000000000155,6.830000000000155,7.680000000000064,8.580000000000155,9.330000000000155,14.680000000000291,15.930000000000291,21.63000000000011,22.230000000000473,23.480000000000018,23.93000000000029,24.13000000000011,24.43000000000029,24.43000000000029,24.93000000000029,25.230000000000018
2019-03-15,-893.4600000000003,-693.9600000000003,-569.8600000000002,-376.31000000000023,-309.56000000000023,-288.56000000000023,-268.2100000000002,-166.66000000000022,-141.2100000000002,-119.56000000000023,-110.06000000000023,-93.4600000000002,-79.26000000000022,-73.56000000000023,-67.91000000000022,-62.910000000000196,-49.410000000000196,-34.96000000000021,-33.21000000000021,-29.61000000000024,-28.11000000000024,-25.460000000000264,-23.310000000000173,-19.36000000000024,-18.660000000000196,-18.160000000000196,-17.610000000000127,-17.060000000000173,-16.710000000000264,-16.210000000000264,-15.91000000000031,-14.310000000000173,-13.41000000000031,-12.360000000000127,-12.310000000000173,-10.66000000000031,-10.41000000000031,-10.260000000000218,-9.010000000000218,-8.409999999999854,-8.360000000000582,-8.210000000000036
2019-04-12,-1272.0000000000005,-747.2750000000003,-722.3250000000004,-697.3750000000003,-647.5750000000004,-622.6750000000004,-597.7750000000003,-572.9500000000004,-548.2000000000004,-425.9500000000004,-311.05000000000035,-213.55000000000035,-187.65000000000038,-181.65000000000038,-175.60000000000036,-159.00000000000037,-134.30000000000035,-121.25000000000037,-113.55000000000035,-102.40000000000038,-99.40000000000038,-96.00000000000037,-69.50000000000034,-59.20000000000039,-53.45000000000039,-36.850000000000364,-30.00000000000034,-22.100000000000364,-20.90000000000032,-15.450000000000273,-14.80000000000041,-14.150000000000318,-10.400000000000318,-9.700000000000273,-9.350000000000364,-8.80000000000041,-8.700000000000273,-8.500000000000455,-6.900000000000318,-6.500000000000455,-6.450000000000273,-1.6500000000005457
2019-05-17,-1396.5699999999997,-1296.5949999999998,-1096.6199999999997,-996.6699999999997,-946.6949999999997,-772.0449999999997,-722.2449999999997,-697.3949999999998,-598.5199999999998,-574.0699999999997,-549.7449999999997,-525.6199999999997,-388.7699999999997,-274.0699999999997,-242.5699999999997,-227.96999999999971,-201.1699999999997,-147.7699999999997,-138.8199999999997,-130.41999999999973,-108.31999999999971,-101.91999999999973,-95.81999999999971,-84.81999999999971,-75.16999999999973,-70.81999999999971,-62.969999999999686,-59.5199999999997,-56.11999999999966,-50.31999999999971,-47.56999999999971,-38.66999999999973,-33.81999999999971,-28.56999999999971,-24.269999999999754,-21.7199999999998,-15.519999999999527,-14.269999999999754,-13.569999999999709,-13.269999999999527,-12.669999999999618,-11.9699999999998
2019-06-14,-1421.1150000000002,-1121.4650000000004,-723.5400000000003,-625.4400000000003,-529.4400000000003,-437.94000000000034,-374.3400000000003,-354.3900000000003,-298.94000000000034,-250.59000000000032,-236.34000000000032,-222.74000000000032,-209.94000000000034,-165.39000000000033,-155.89000000000033,-109.69000000000028,-103.44000000000034,-74.14000000000033,-62.94000000000028,-56.89000000000033,-45.09000000000037,-43.19000000000028,-39.74000000000024,-38.24000000000024,-32.69000000000028,-30.890000000000327,-29.99000000000035,-27.340000000000146,-25.740000000000236,-24.54000000000042,-23.840000000000146,-23.490000000000236,-23.190000000000282,-22.990000000000236,-22.740000000000236,-22.29000000000042,-21.840000000000373,-19.590000000000146,-18.090000000000146,-17.590000000000146,-17.390000000000327,-17.19000000000051
2019-07-12,-485.2600000000002,-367.81000000000023,-263.6600000000002,-245.26000000000022,-227.81000000000023,-195.9600000000002,-181.41000000000022,-175.81000000000023,-167.81000000000023,-155.1100000000002,-141.01000000000022,-136.66000000000022,-106.66000000000022,-104.86000000000024,-100.16000000000022,-97.01000000000022,-89.76000000000022,-80.4600000000002,-53.61000000000024,-47.410000000000196,-45.910000000000196,-41.31000000000017,-38.26000000000022,-32.910000000000196,-30.56000000000023,-24.61000000000024,-14.260000000000218,-13.360000000000241,-12.260000000000218,-7.260000000000218,-6.860000000000127,-5.860000000000127,-4.210000000000264,-3.7600000000002183,-3.4100000000003092,-2.1600000000003092,-0.9600000000002638,-0.36000000000012733,0.4899999999997817,0.7399999999997817,1.8399999999996908,2.2399999999997817
2019-08-16,-1296.0650000000003,-1196.0900000000004,-996.1400000000003,-871.2400000000004,-846.2900000000003,-771.4900000000004,-721.7150000000004,-696.9150000000003,-574.1650000000003,-480.0400000000003,-435.2900000000003,-372.8900000000003,-334.8400000000003,-300.0900000000003,-283.94000000000034,-268.74000000000035,-254.29000000000033,-227.84000000000032,-215.64000000000033,-193.29000000000033,-173.24000000000035,-155.09000000000032,-131.39000000000033,-117.5400000000003,-104.89000000000033,-83.49000000000035,-70.2900000000003,-66.49000000000035,-53.14000000000033,-47.59000000000037,-44.99000000000024,-42.59000000000037,-40.34000000000037,-32.540000000000305,-27.940000000000282,-26.690000000000282,-25.490000000000236,-20.090000000000373,-18.590000000000373,-13.390000000000327,-8.390000000000327,-6.8400000000001455
2019-09-13,-584.1500000000002,-416.25000000000017,-407.1000000000002,-398.0500000000002,-389.1000000000002,-354.1500000000002,-328.95000000000016,-320.9000000000002,-312.9000000000002,-305.1000000000002,-289.75000000000017,-268.00000000000017,-261.00000000000017,-247.55000000000018,-237.8500000000002,-234.7000000000002,-181.75000000000017,-179.3500000000002,-158.90000000000018,-152.75000000000017,-139.15000000000018,-137.3500000000002,-130.1500000000002,-122.00000000000017,-95.55000000000018,-93.25000000000023,-90.9000000000002,-54.95000000000016,-46.600000000000136,-37.850000000000136,-32.70000000000016,-24.600000000000136,-19.900000000000205,-18.300000000000182,-16.750000000000227,-15.550000000000182,-13.450000000000273,-12.050000000000182,-9.600000000000364,-8.200000000000273,-7.449999999999818,-7.25
2019-10-11,-1056.48,-856.6300000000001,-657.6550000000001,-633.0550000000001,-584.2800000000001,-512.8800000000001,-489.6300000000001,-422.5300000000001,-246.5800000000001,-171.9800000000001,-163.8300000000001,-156.18000000000012,-148.93000000000012,-142.1300000000001,-118.28000000000009,-108.23000000000013,-103.63000000000011,-99.28000000000009,-95.23000000000013,-87.73000000000013,-84.93000000000012,-81.83000000000015,-75.83000000000015,-68.43000000000006,-65.53000000000009,-63.430000000000064,-62.0300000000002,-59.580000000000155,-57.830000000000155,-50.73000000000013,-42.0300000000002,-41.43000000000029,-39.07999999999993,-38.330000000000155,-37.68000000000029,-36.330000000000155,-34.7800000000002,-33.7800000000002,-33.430000000000064,-33.13000000000011,-32.88000000000011,-31.93000000000029
2019-11-15,-884.7549999999995,-585.8799999999995,-511.72999999999956,-438.37999999999954,-414.2799999999996,-362.17999999999955,-352.92999999999955,-321.0299999999996,-225.22999999999956,-203.32999999999956,-167.02999999999957,-152.32999999999956,-121.27999999999956,-95.82999999999956,-93.92999999999955,-92.07999999999959,-81.77999999999957,-76.92999999999955,-61.42999999999955,-56.47999999999956,-47.57999999999956,-39.87999999999954,-33.17999999999955,-25.42999999999961,-22.37999999999954,-10.429999999999552,-3.8299999999994725,7.770000000000437,10.270000000000437,11.420000000000528,11.720000000000255,12.170000000000528,12.470000000000255,14.070000000000391,14.270000000000437,15.020000000000437,15.170000000000528,15.570000000000618,16.520000000000437,17.32000000000062,17.770000000000437,17.82000000000062
2019-12-13,-1212.4650000000008,-937.5150000000009,-887.5400000000009,-862.5400000000009,-712.7650000000009,-663.0400000000009,-638.1900000000009,-489.49000000000086,-464.94000000000085,-440.5400000000009,-416.2900000000009,-392.2900000000009,-345.5400000000009,-241.54000000000087,-206.99000000000086,-191.59000000000088,-164.29000000000087,-152.39000000000087,-131.04000000000087,-121.89000000000087,-113.6400000000009,-106.04000000000087,-72.29000000000087,-68.19000000000085,-61.04000000000087,-57.840000000000884,-49.590000000000884,-45.140000000000896,-38.09000000000083,-30.840000000000828,-21.090000000001055,-18.190000000000964,-17.090000000000828,-16.190000000000964,-16.090000000000828,-15.640000000001237,-15.390000000000782,-15.040000000000873,-13.790000000000873,-13.69000000000051,-12.590000000001055,-12.290000000000873
2020-01-17,-530.6200000000005,-398.37000000000046,-389.37000000000046,-362.6700000000004,-345.27000000000044,-336.7200000000004,-295.4700000000004,-250.02000000000044,-235.97000000000043,-209.47000000000043,-191.17000000000044,-153.32000000000045,-148.47000000000043,-122.22000000000043,-103.57000000000045,-84.87000000000046,-80.87000000000046,-79.42000000000044,-76.82000000000045,-62.77000000000044,-56.37000000000046,-50.720000000000425,-47.32000000000045,-39.170000000000414,-37.52000000000044,-27.170000000000414,-24.970000000000425,-7.6700000000005275,-6.120000000000459,-1.2700000000004366,0.9799999999995634,1.8799999999995407,2.529999999999518,3.429999999999609,6.029999999999518,8.429999999999609,14.8799999999992,17.029999999999745,17.779999999999745,18.079999999999472,18.17999999999938,18.729999999999563
2020-02-14,-1077.1950000000002,-488.7200000000001,-378.7200000000001,-358.2200000000001,-300.9200000000001,-266.37000000000006,-193.67000000000007,-181.47000000000008,-130.72000000000008,-99.97000000000003,-81.42000000000007,-70.82000000000005,-61.82000000000005,-49.57000000000005,-22.670000000000073,-19.020000000000095,-7.120000000000118,-6.170000000000073,-2.7200000000002547,-1.2699999999999818,0.02999999999974534,2.3299999999999272,3.2799999999999727,3.7799999999999727,5.079999999999927,5.079999999999927,7.079999999999927,7.929999999999836,8.379999999999882,8.529999999999973,9.480000000000018,9.730000000000018,10.379999999999882,10.38000000000011,11.129999999999882,11.480000000000018,11.629999999999882,12.13000000000011,12.329999999999927,14.430000000000291,16.229999999999563,16.829999999999927
2020-05-15,-1250.3350000000005,-862.2600000000006,-748.8600000000006,-727.2600000000006,-705.7100000000006,-622.6100000000006,-475.76000000000056,-443.2100000000006,-343.8600000000006,-319.1600000000006,-182.61000000000058,-167.76000000000056,-160.6600000000006,-147.06000000000063,-94.91000000000054,-85.21000000000049,-76.11000000000058,-60.76000000000056,-56.960000000000605,-42.210000000000605,-32.46000000000049,-21.360000000000582,-18.96000000000049,-16.510000000000673,-14.610000000000582,-10.160000000000764,-6.0600000000004,-4.110000000000582,9.039999999999509,24.089999999999236,25.089999999999463,30.289999999999054,34.13999999999942,36.089999999999236,37.28999999999951,37.73999999999933,41.23999999999978,41.38999999999942,41.4399999999996,41.4399999999996,41.98999999999978,42.6899999999996
2020-06-12,-1243.6299999999997,-1170.8799999999997,-1099.0799999999995,-981.4299999999996,-679.9299999999996,-551.6299999999995,-442.12999999999954,-427.97999999999956,-362.62999999999954,-338.7799999999996,-200.02999999999952,-178.8299999999996,-141.77999999999952,-106.17999999999961,-97.32999999999959,-93.07999999999959,-88.97999999999956,-84.97999999999956,-63.47999999999956,-57.02999999999952,-53.97999999999956,-48.17999999999938,-35.02999999999952,-23.829999999999472,-21.879999999999654,-19.92999999999938,-3.929999999999609,-0.9299999999993815,0.22000000000048203,2.6200000000003456,3.8700000000003456,8.070000000000618,9.720000000000255,9.770000000000437,12.020000000000437,15.020000000000437,27.370000000000346,28.8700000000008,35.220000000000255,35.8700000000008,36.67000000000007,37.3700000000008
2020-07-17,-2156.8800000000006,-2057.2300000000005,-1536.4300000000007,-1462.7300000000007,-1219.8300000000006,-1172.0800000000006,-873.7300000000007,-830.6800000000006,-485.48000000000064,-416.68000000000063,-356.68000000000063,-335.18000000000063,-304.8800000000007,-285.9800000000007,-260.0800000000006,-236.38000000000068,-201.68000000000075,-183.38000000000068,-172.13000000000068,-166.88000000000056,-161.5800000000006,-111.2300000000007,-104.48000000000047,-101.43000000000075,-98.38000000000056,-83.48000000000047,-74.53000000000065,-70.48000000000047,-68.53000000000065,-61.58000000000061,-58.430000000000746,-56.930000000000746,-50.33000000000084,-48.030000000000655,-40.9800000000007,-35.780000000000655,-33.93000000000029,-33.33000000000084,-32.73000000000047,-29.780000000000655,-18.430000000000746,-14.380000000001019
2020-08-14,-2237.124999999999,-1343.4999999999993,-1318.9999999999993,-1245.4499999999994,-1172.6499999999992,-1148.5499999999993,-1100.5499999999993,-1029.2499999999993,-935.9499999999992,-822.8999999999993,-757.6999999999992,-506.69999999999925,-490.24999999999926,-427.3499999999993,-397.74999999999926,-370.3499999999993,-308.2999999999993,-185.79999999999927,-101.59999999999923,-76.19999999999925,-24.199999999999363,-20.349999999999227,0.5500000000006366,1.7500000000006821,3.8000000000006366,7.3500000000008185,8.000000000000682,9.100000000000819,12.600000000000819,14.450000000000728,15.650000000000546,16.550000000000637,16.650000000000546,18.400000000000546,21.550000000000637,21.80000000000109,23.100000000000364,23.650000000000546,24.150000000000546,29.550000000000637,30.150000000000546,31.00000000000091
2020-09-11,-2865.3750000000005,-2815.5250000000005,-2765.6500000000005,-2715.7500000000005,-2591.1500000000005,-2541.2750000000005,-2491.4750000000004,-2217.9500000000003,-2193.05,-2168.2500000000005,-2117.7000000000003,-1993.9500000000003,-1896.1500000000003,-1846.9500000000003,-1699.9000000000003,-1626.9000000000003,-1530.3500000000004,-1482.5000000000005,-1226.2000000000003,-1203.7000000000003,-1072.1000000000004,-1029.8000000000004,-967.0000000000003,-947.7000000000004,-908.0500000000004,-868.4000000000003,-793.8500000000004,-741.9000000000003,-707.9000000000003,-674.8500000000004,-597.1500000000003,-567.9000000000003,-539.7000000000004,-402.2000000000004,-212.9500000000004,-162.25000000000045,-140.65000000000032,-108.45000000000027,-89.30000000000041,-64.55000000000041,-54.55000000000018,-24.550000000000182
2020-10-16,-4048.58,-3648.73,-2601.38,-2427.58,-2402.7799999999997,-2303.73,-2057.13,-1837.28,-1812.98,-1525.73,-1363.33,-1317.6799999999998,-1018.1299999999999,-998.1299999999999,-958.93,-777.03,-567.0799999999999,-516.43,-397.48,-388.0799999999999,-378.5799999999999,-179.42999999999984,-140.42999999999984,-137.02999999999975,-101.57999999999993,-93.17999999999984,-79.92999999999984,-75.48000000000002,-72.77999999999975,-58.97999999999956,-58.529999999999745,-57.429999999999836,-52.32999999999993,-47.18000000000029,-43.73000000000002,-43.279999999999745,-39.73000000000002,-34.530000000000655,-33.32999999999993,-32.68000000000029,-32.13000000000011,-32.13000000000011
2020-11-13,-2763.7599999999998,-2464.06,-2439.1349999999998,-2339.3849999999998,-2214.71,-2164.91,-2139.9849999999997,-1767.2099999999998,-1668.06,-1495.5099999999998,-1471.06,-1446.5099999999998,-1276.06,-1251.9599999999998,-1108.7099999999998,-947.3099999999998,-925.0099999999999,-816.8599999999999,-795.9099999999999,-676.8099999999998,-587.3099999999998,-423.55999999999983,-386.40999999999985,-266.90999999999985,-250.70999999999987,-195.8599999999999,-139.15999999999985,-127.3599999999999,-89.46000000000004,-63.309999999999945,-56.059999999999945,-52.20999999999981,-49.909999999999854,-48.809999999999945,-47.70999999999981,-44.70999999999981,-38.809999999999945,-34.159999999999854,-30.01000000000022,-29.51000000000022,-28.609999999999673,-16.51000000000022
2020-12-11,-2925.465,-2825.5150000000003,-2425.9900000000002,-2101.915,-1977.4150000000002,-1952.5400000000002,-1902.89,-1803.69,-1606.14,-1507.9900000000002,-1289.7900000000002,-1054.39,-963.7400000000001,-897.5900000000001,-812.5900000000001,-791.9900000000001,-771.7400000000001,-506.09000000000015,-462.54000000000013,-374.14000000000016,-301.19000000000017,-167.3900000000001,-140.59000000000015,-45.690000000000055,-38.8900000000001,-31.690000000000055,-22.190000000000055,-18.490000000000236,-15.739999999999782,-12.590000000000146,-7.890000000000327,-7.039999999999964,-6.8400000000001455,-3.5900000000001455,-1.4400000000000546,-1.0399999999999636,-0.6400000000003274,1.8599999999996726,6.210000000000036,9.309999999999945,11.959999999999127,13.210000000000036
2021-01-15,-2646.8199999999997,-2521.9199999999996,-2297.345,-2247.4199999999996,-1998.0949999999998,-1848.8449999999998,-1824.0199999999998,-1749.5949999999998,-1601.1699999999996,-1527.3699999999997,-1454.0199999999998,-1429.6699999999996,-1308.7199999999998,-1213.4199999999996,-962.6199999999997,-777.0199999999998,-684.9199999999997,-633.8199999999997,-601.6199999999997,-500.16999999999973,-487.16999999999973,-449.8699999999997,-438.1199999999997,-426.66999999999973,-415.4699999999997,-404.6199999999997,-318.3699999999997,-310.01999999999975,-286.11999999999966,-230.76999999999975,-148.5699999999997,-129.26999999999953,-79.86999999999966,-67.61999999999989,-60.7199999999998,-45.31999999999971,-44.2199999999998,-43.2199999999998,-20.420000000000073,-14.069999999999709,-12.36999999999989,-11.86999999999989
2021-02-12,-3092.774999999999,-2992.8499999999995,-2293.5749999999994,-2069.1749999999993,-1572.2499999999993,-1399.5999999999992,-1374.9999999999993,-1252.5999999999992,-1107.3999999999992,-918.3499999999992,-760.7499999999993,-739.0999999999992,-635.3499999999992,-615.5999999999992,-341.5999999999993,-317.44999999999925,-305.8999999999993,-254.29999999999927,-188.94999999999925,-168.99999999999932,-151.29999999999927,-140.54999999999927,-135.19999999999925,-111.94999999999925,-95.84999999999923,-92.09999999999923,-78.54999999999927,-63.49999999999909,-60.79999999999927,-50.74999999999932,-48.59999999999923,-25.099999999999227,-17.799999999999272,-13.749999999999318,-7.8999999999991815,-1.9499999999993634,-1.0499999999992724,7.900000000000546,18.650000000000546,19.050000000000637,24.50000000000091,25.30000000000109
